"customer_id","first_name","last_name","email","address_id","active","create_date","address","address2","district","city_id","postal_code","phone","city","country_id","country","manager_staff_id","last_update"
403,"Mike","Way","mike.way@sakilacustomer.org",408,1,"2006-02-14","990 Etawah Loop","","Tamil Nadu",564,"79940","206169448769","Valparai",44,"India",1,"2006-02-15 09:57:12"
404,"Stanley","Scroggins","stanley.scroggins@sakilacustomer.org",409,1,"2006-02-14","1266 Laredo Parkway","","Saitama",380,"7664","1483365694","Omiya",50,"Japan",2,"2006-02-15 09:57:12"
405,"Leonard","Schofield","leonard.schofield@sakilacustomer.org",410,1,"2006-02-14","88 Nagaon Manor","","Buenos Aires",524,"86868","779461480495","Tandil",6,"Argentina",1,"2006-02-15 09:57:12"
406,"Nathan","Runyon","nathan.runyon@sakilacustomer.org",411,0,"2006-02-14","264 Bhimavaram Manor","","St Thomas",111,"54749","302526949177","Charlotte Amalie",106,"Virgin Islands, U.S.",1,"2006-02-15 09:57:12"
407,"Dale","Ratcliff","dale.ratcliff@sakilacustomer.org",412,1,"2006-02-14","1639 Saarbrcken Drive","","North West",437,"9827","328494873422","Rustenburg",85,"South Africa",1,"2006-02-15 09:57:12"
408,"Manuel","Murrell","manuel.murrell@sakilacustomer.org",413,1,"2006-02-14","692 Amroha Drive","","Northern",230,"35575","359478883004","Jaffna",88,"Sri Lanka",1,"2006-02-15 09:57:12"
409,"Rodney","Moeller","rodney.moeller@sakilacustomer.org",414,1,"2006-02-14","1936 Lapu-Lapu Parkway","","Bauchi & Gombe",141,"7122","653436985797","Deba Habe",69,"Nigeria",2,"2006-02-15 09:57:12"
410,"Curtis","Irby","curtis.irby@sakilacustomer.org",415,1,"2006-02-14","432 Garden Grove Street","","Ontario",430,"65630","615964523510","Richmond Hill",20,"Canada",2,"2006-02-15 09:57:12"
411,"Norman","Currier","norman.currier@sakilacustomer.org",416,1,"2006-02-14","1445 Carmen Parkway","","West Java",117,"70809","598912394463","Cianjur",45,"Indonesia",1,"2006-02-15 09:57:12"
412,"Allen","Butterfield","allen.butterfield@sakilacustomer.org",417,1,"2006-02-14","791 Salinas Street","","Punjab",208,"40509","129953030512","Hoshiarpur",44,"India",2,"2006-02-15 09:57:12"
413,"Marvin","Yee","marvin.yee@sakilacustomer.org",418,1,"2006-02-14","126 Acua Parkway","","West Bengali",71,"58888","480039662421","Berhampore (Baharampur)",44,"India",2,"2006-02-15 09:57:12"
414,"Vincent","Ralston","vincent.ralston@sakilacustomer.org",419,1,"2006-02-14","397 Sunnyvale Avenue","","Guanajuato",19,"55566","680851640676","Allende",60,"Mexico",1,"2006-02-15 09:57:12"
415,"Glenn","Pullen","glenn.pullen@sakilacustomer.org",420,1,"2006-02-14","992 Klerksdorp Loop","","Utrecht",23,"33711","855290087237","Amersfoort",67,"Netherlands",1,"2006-02-15 09:57:12"
416,"Jeffery","Pinson","jeffery.pinson@sakilacustomer.org",421,1,"2006-02-14","966 Arecibo Loop","","Sind",134,"94018","15273765306","Dadu",72,"Pakistan",2,"2006-02-15 09:57:12"
417,"Travis","Estep","travis.estep@sakilacustomer.org",422,1,"2006-02-14","289 Santo Andr Manor","","al-Sharqiya",16,"72410","214976066017","al-Qatif",82,"Saudi Arabia",1,"2006-02-15 09:57:12"
418,"Jeff","East","jeff.east@sakilacustomer.org",423,1,"2006-02-14","437 Chungho Drive","","Puerto Plata",450,"59489","491271355190","San Felipe de Puerto Plata",27,"Dominican Republic",2,"2006-02-15 09:57:12"
419,"Chad","Carbone","chad.carbone@sakilacustomer.org",424,1,"2006-02-14","1948 Bayugan Parkway","","Bihar",264,"60622","987306329957","Katihar",44,"India",1,"2006-02-15 09:57:12"
420,"Jacob","Lance","jacob.lance@sakilacustomer.org",425,1,"2006-02-14","1866 al-Qatif Avenue","","California",155,"89420","546793516940","El Monte",103,"United States",1,"2006-02-15 09:57:12"
421,"Lee","Hawks","lee.hawks@sakilacustomer.org",426,1,"2006-02-14","1661 Abha Drive","","Tamil Nadu",416,"14400","270456873752","Pudukkottai",44,"India",1,"2006-02-15 09:57:12"
422,"Melvin","Ellington","melvin.ellington@sakilacustomer.org",427,1,"2006-02-14","1557 Cape Coral Parkway","","Hubei",293,"46875","368284120423","Laohekou",23,"China",1,"2006-02-15 09:57:12"
423,"Alfred","Casillas","alfred.casillas@sakilacustomer.org",428,1,"2006-02-14","1727 Matamoros Place","","Sawhaj",465,"78813","129673677866","Sawhaj",29,"Egypt",2,"2006-02-15 09:57:12"
424,"Kyle","Spurlock","kyle.spurlock@sakilacustomer.org",429,1,"2006-02-14","1269 Botosani Manor","","Guangdong",468,"47394","736517327853","Shanwei",23,"China",2,"2006-02-15 09:57:12"
425,"Francis","Sikes","francis.sikes@sakilacustomer.org",430,1,"2006-02-14","355 Vitria de Santo Anto Way","","Oaxaca",452,"81758","548003849552","San Juan Bautista Tuxtepec",60,"Mexico",2,"2006-02-15 09:57:12"
426,"Bradley","Motley","bradley.motley@sakilacustomer.org",431,1,"2006-02-14","1596 Acua Parkway","","Jharkhand",418,"70425","157133457169","Purnea (Purnia)",44,"India",1,"2006-02-15 09:57:12"
427,"Jesus","Mccartney","jesus.mccartney@sakilacustomer.org",432,1,"2006-02-14","259 Ipoh Drive","","So Paulo",189,"64964","419009857119","Guaruj",15,"Brazil",2,"2006-02-15 09:57:12"
428,"Herbert","Kruger","herbert.kruger@sakilacustomer.org",433,1,"2006-02-14","1823 Hoshiarpur Lane","","Komi",510,"33191","307133768620","Syktyvkar",80,"Russian Federation",2,"2006-02-15 09:57:12"
429,"Frederick","Isbell","frederick.isbell@sakilacustomer.org",434,1,"2006-02-14","1404 Taguig Drive","","Okayama",547,"87212","572068624538","Tsuyama",50,"Japan",2,"2006-02-15 09:57:12"
430,"Ray","Houle","ray.houle@sakilacustomer.org",435,1,"2006-02-14","740 Udaipur Lane","","Nizni Novgorod",150,"33505","497288595103","Dzerzinsk",80,"Russian Federation",1,"2006-02-15 09:57:12"
431,"Joel","Francisco","joel.francisco@sakilacustomer.org",436,1,"2006-02-14","287 Cuautla Boulevard","","Chuquisaca",501,"72736","82619513349","Sucre",14,"Bolivia",2,"2006-02-15 09:57:12"
432,"Edwin","Burk","edwin.burk@sakilacustomer.org",437,1,"2006-02-14","1766 Almirante Brown Street","","KwaZulu-Natal",364,"63104","617567598243","Newcastle",85,"South Africa",1,"2006-02-15 09:57:12"
433,"Don","Bone","don.bone@sakilacustomer.org",438,1,"2006-02-14","596 Huixquilucan Place","","Nampula",351,"65892","342709348083","Naala-Porto",63,"Mozambique",1,"2006-02-15 09:57:12"
434,"Eddie","Tomlin","eddie.tomlin@sakilacustomer.org",439,1,"2006-02-14","1351 Aparecida de Goinia Parkway","","Northern Mindanao",391,"41775","959834530529","Ozamis",75,"Philippines",1,"2006-02-15 09:57:12"
435,"Ricky","Shelby","ricky.shelby@sakilacustomer.org",440,1,"2006-02-14","722 Bradford Lane","","Shandong",249,"90920","746251338300","Junan",23,"China",2,"2006-02-15 09:57:12"
436,"Troy","Quigley","troy.quigley@sakilacustomer.org",441,1,"2006-02-14","983 Santa F Way","","British Colombia",565,"47472","145720452260","Vancouver",20,"Canada",1,"2006-02-15 09:57:12"
437,"Randall","Neumann","randall.neumann@sakilacustomer.org",442,1,"2006-02-14","1245 Ibirit Way","","La Romana",290,"40926","331888642162","La Romana",27,"Dominican Republic",2,"2006-02-15 09:57:12"
438,"Barry","Lovelace","barry.lovelace@sakilacustomer.org",443,1,"2006-02-14","1836 Korla Parkway","","Copperbelt",272,"55405","689681677428","Kitwe",109,"Zambia",1,"2006-02-15 09:57:12"
439,"Alexander","Fennell","alexander.fennell@sakilacustomer.org",444,1,"2006-02-14","231 Kaliningrad Place","","Lombardia",70,"57833","575081026569","Bergamo",49,"Italy",2,"2006-02-15 09:57:12"
440,"Bernard","Colby","bernard.colby@sakilacustomer.org",445,1,"2006-02-14","495 Bhimavaram Lane","","Maharashtra",144,"3","82088937724","Dhule (Dhulia)",44,"India",1,"2006-02-15 09:57:12"
441,"Mario","Cheatham","mario.cheatham@sakilacustomer.org",446,1,"2006-02-14","1924 Shimonoseki Drive","","Batna",59,"52625","406784385440","Batna",2,"Algeria",1,"2006-02-15 09:57:12"
442,"Leroy","Bustamante","leroy.bustamante@sakilacustomer.org",447,1,"2006-02-14","105 Dzerzinsk Manor","","Inner Mongolia",540,"48570","240776414296","Tongliao",23,"China",1,"2006-02-15 09:57:12"
443,"Francisco","Skidmore","francisco.skidmore@sakilacustomer.org",448,1,"2006-02-14","614 Denizli Parkway","","Rio Grande do Sul",486,"29444","876491807547","So Leopoldo",15,"Brazil",2,"2006-02-15 09:57:12"
444,"Marcus","Hidalgo","marcus.hidalgo@sakilacustomer.org",449,1,"2006-02-14","1289 Belm Boulevard","","Tartumaa",530,"88306","237368926031","Tartu",30,"Estonia",2,"2006-02-15 09:57:12"
445,"Micheal","Forman","micheal.forman@sakilacustomer.org",450,1,"2006-02-14","203 Tambaram Street","","Buenos Aires",161,"73942","411549550611","Escobar",6,"Argentina",1,"2006-02-15 09:57:12"
446,"Theodore","Culp","theodore.culp@sakilacustomer.org",451,0,"2006-02-14","1704 Tambaram Manor","","West Bengali",554,"2834","39463554936","Uluberia",44,"India",2,"2006-02-15 09:57:12"
447,"Clifford","Bowens","clifford.bowens@sakilacustomer.org",452,1,"2006-02-14","207 Cuernavaca Loop","","Tatarstan",352,"52671","782900030287","Nabereznyje Telny",80,"Russian Federation",1,"2006-02-15 09:57:12"
448,"Miguel","Betancourt","miguel.betancourt@sakilacustomer.org",453,1,"2006-02-14","319 Springs Loop","","Baijeri",160,"99552","72524459905","Erlangen",38,"Germany",1,"2006-02-15 09:57:12"
449,"Oscar","Aquino","oscar.aquino@sakilacustomer.org",454,1,"2006-02-14","956 Nam Dinh Manor","","Kerman",481,"21872","474047727727","Sirjan",46,"Iran",2,"2006-02-15 09:57:12"
450,"Jay","Robb","jay.robb@sakilacustomer.org",455,1,"2006-02-14","1947 Paarl Way","","Central Java",509,"23636","834061016202","Surakarta",45,"Indonesia",1,"2006-02-15 09:57:12"
451,"Jim","Rea","jim.rea@sakilacustomer.org",456,1,"2006-02-14","814 Simferopol Loop","","Sinaloa",154,"48745","524567129902","El Fuerte",60,"Mexico",1,"2006-02-15 09:57:12"
452,"Tom","Milner","tom.milner@sakilacustomer.org",457,1,"2006-02-14","535 Ahmadnagar Manor","","Abu Dhabi",3,"41136","985109775584","Abu Dhabi",101,"United Arab Emirates",1,"2006-02-15 09:57:12"
453,"Calvin","Martel","calvin.martel@sakilacustomer.org",458,1,"2006-02-14","138 Caracas Boulevard","","Zulia",326,"16790","974433019532","Maracabo",104,"Venezuela",1,"2006-02-15 09:57:12"
454,"Alex","Gresham","alex.gresham@sakilacustomer.org",459,1,"2006-02-14","251 Florencia Drive","","Michoacn de Ocampo",556,"16119","118011831565","Uruapan",60,"Mexico",2,"2006-02-15 09:57:12"
455,"Jon","Wiles","jon.wiles@sakilacustomer.org",460,1,"2006-02-14","659 Gatineau Boulevard","","La Paz",153,"28587","205524798287","El Alto",14,"Bolivia",2,"2006-02-15 09:57:12"
456,"Ronnie","Ricketts","ronnie.ricketts@sakilacustomer.org",461,1,"2006-02-14","1889 Valparai Way","","Ziguinchor",600,"75559","670370974122","Ziguinchor",83,"Senegal",2,"2006-02-15 09:57:12"
457,"Bill","Gavin","bill.gavin@sakilacustomer.org",462,1,"2006-02-14","1485 Bratislava Place","","Illinois",435,"83183","924663855568","Rockford",103,"United States",2,"2006-02-15 09:57:12"
458,"Lloyd","Dowd","lloyd.dowd@sakilacustomer.org",463,1,"2006-02-14","935 Aden Boulevard","","Central Java",532,"64709","335052544020","Tegal",45,"Indonesia",1,"2006-02-15 09:57:12"
459,"Tommy","Collazo","tommy.collazo@sakilacustomer.org",464,1,"2006-02-14","76 Kermanshah Manor","","Esfahan",423,"23343","762361821578","Qomsheh",46,"Iran",1,"2006-02-15 09:57:12"
460,"Leon","Bostic","leon.bostic@sakilacustomer.org",465,1,"2006-02-14","734 Tanshui Avenue","","Caquet",170,"70664","366776723320","Florencia",24,"Colombia",1,"2006-02-15 09:57:12"
461,"Derek","Blakely","derek.blakely@sakilacustomer.org",466,1,"2006-02-14","118 Jaffna Loop","","Northern Mindanao",182,"10447","325526730021","Gingoog",75,"Philippines",1,"2006-02-15 09:57:12"
462,"Warren","Sherrod","warren.sherrod@sakilacustomer.org",467,1,"2006-02-14","1621 Tongliao Avenue","","Irkutsk",558,"22173","209342540247","Usolje-Sibirskoje",80,"Russian Federation",2,"2006-02-15 09:57:12"
463,"Darrell","Power","darrell.power@sakilacustomer.org",468,1,"2006-02-14","1844 Usak Avenue","","Nova Scotia",196,"84461","164414772677","Halifax",20,"Canada",2,"2006-02-15 09:57:12"
464,"Jerome","Kenyon","jerome.kenyon@sakilacustomer.org",469,1,"2006-02-14","1872 Toulon Loop","","OHiggins",428,"7939","928809465153","Rancagua",22,"Chile",1,"2006-02-15 09:57:12"
465,"Floyd","Gandy","floyd.gandy@sakilacustomer.org",470,1,"2006-02-14","1088 Ibirit Place","","Jalisco",595,"88502","49084281333","Zapopan",60,"Mexico",1,"2006-02-15 09:57:12"
466,"Leo","Ebert","leo.ebert@sakilacustomer.org",471,1,"2006-02-14","1322 Mosul Parkway","","Shandong",145,"95400","268053970382","Dongying",23,"China",1,"2006-02-15 09:57:12"
467,"Alvin","Deloach","alvin.deloach@sakilacustomer.org",472,1,"2006-02-14","1447 Chatsworth Place","","Chihuahua",129,"41545","769370126331","Cuauhtmoc",60,"Mexico",2,"2006-02-15 09:57:12"
468,"Tim","Cary","tim.cary@sakilacustomer.org",473,1,"2006-02-14","1257 Guadalajara Street","","Karnataka",78,"33599","195337700615","Bijapur",44,"India",1,"2006-02-15 09:57:12"
469,"Wesley","Bull","wesley.bull@sakilacustomer.org",474,1,"2006-02-14","1469 Plock Lane","","Galicia",388,"95835","622884741180","Ourense (Orense)",87,"Spain",2,"2006-02-15 09:57:12"
470,"Gordon","Allard","gordon.allard@sakilacustomer.org",475,1,"2006-02-14","434 Ourense (Orense) Manor","","Hodeida",206,"14122","562370137426","Hodeida",107,"Yemen",1,"2006-02-15 09:57:12"
471,"Dean","Sauer","dean.sauer@sakilacustomer.org",476,1,"2006-02-14","270 Tambaram Parkway","","Gauteng",244,"9668","248446668735","Johannesburg",85,"South Africa",1,"2006-02-15 09:57:12"
472,"Greg","Robins","greg.robins@sakilacustomer.org",477,1,"2006-02-14","1786 Salinas Place","","Nam Ha",359,"66546","206060652238","Nam Dinh",105,"Vietnam",1,"2006-02-15 09:57:12"
473,"Jorge","Olivares","jorge.olivares@sakilacustomer.org",478,1,"2006-02-14","1078 Stara Zagora Drive","","Aceh",301,"69221","932992626595","Lhokseumawe",45,"Indonesia",2,"2006-02-15 09:57:12"
474,"Dustin","Gillette","dustin.gillette@sakilacustomer.org",479,1,"2006-02-14","1854 Okara Boulevard","","Drenthe",158,"42123","131912793873","Emmen",67,"Netherlands",2,"2006-02-15 09:57:12"
475,"Pedro","Chestnut","pedro.chestnut@sakilacustomer.org",480,1,"2006-02-14","421 Yaound Street","","Sumy",385,"11363","726875628268","ostka",100,"Ukraine",2,"2006-02-15 09:57:12"
476,"Derrick","Bourque","derrick.bourque@sakilacustomer.org",481,1,"2006-02-14","1153 Allende Way","","Qubec",179,"20336","856872225376","Gatineau",20,"Canada",1,"2006-02-15 09:57:12"
477,"Dan","Paine","dan.paine@sakilacustomer.org",482,1,"2006-02-14","808 Naala-Porto Parkway","","England",500,"41060","553452430707","Stockport",102,"United Kingdom",1,"2006-02-15 09:57:12"
478,"Lewis","Lyman","lewis.lyman@sakilacustomer.org",483,1,"2006-02-14","632 Usolje-Sibirskoje Parkway","","Ha Darom",36,"73085","667648979883","Ashqelon",48,"Israel",1,"2006-02-15 09:57:12"
479,"Zachary","Hite","zachary.hite@sakilacustomer.org",484,1,"2006-02-14","98 Pyongyang Boulevard","","Ohio",11,"88749","191958435142","Akron",103,"United States",1,"2006-02-15 09:57:12"
480,"Corey","Hauser","corey.hauser@sakilacustomer.org",485,1,"2006-02-14","984 Novoterkassk Loop","","Gaziantep",180,"28165","435118527255","Gaziantep",97,"Turkey",1,"2006-02-15 09:57:12"
481,"Herman","Devore","herman.devore@sakilacustomer.org",486,1,"2006-02-14","64 Korla Street","","Mwanza",347,"25145","510383179153","Mwanza",93,"Tanzania",1,"2006-02-15 09:57:12"
482,"Maurice","Crawley","maurice.crawley@sakilacustomer.org",487,0,"2006-02-14","1785 So Bernardo do Campo Street","","Veracruz",125,"71182","684529463244","Coatzacoalcos",60,"Mexico",1,"2006-02-15 09:57:12"
483,"Vernon","Chapa","vernon.chapa@sakilacustomer.org",488,1,"2006-02-14","698 Jelets Boulevard","","Denizli",142,"2596","975185523021","Denizli",97,"Turkey",2,"2006-02-15 09:57:12"
484,"Roberto","Vu","roberto.vu@sakilacustomer.org",489,1,"2006-02-14","1297 Alvorada Parkway","","Ningxia",587,"11839","508348602835","Yinchuan",23,"China",1,"2006-02-15 09:57:12"
485,"Clyde","Tobias","clyde.tobias@sakilacustomer.org",490,1,"2006-02-14","1909 Dayton Avenue","","Guangdong",469,"88513","702955450528","Shaoguan",23,"China",1,"2006-02-15 09:57:12"
486,"Glen","Talbert","glen.talbert@sakilacustomer.org",491,1,"2006-02-14","1789 Saint-Denis Parkway","","Coahuila de Zaragoza",4,"8268","936806643983","Acua",60,"Mexico",1,"2006-02-15 09:57:12"
487,"Hector","Poindexter","hector.poindexter@sakilacustomer.org",492,1,"2006-02-14","185 Mannheim Lane","","Stavropol",408,"23661","589377568313","Pjatigorsk",80,"Russian Federation",2,"2006-02-15 09:57:12"
488,"Shane","Millard","shane.millard@sakilacustomer.org",493,1,"2006-02-14","184 Mandaluyong Street","","Baja California Sur",288,"94239","488425406814","La Paz",60,"Mexico",2,"2006-02-15 09:57:12"
489,"Ricardo","Meador","ricardo.meador@sakilacustomer.org",494,1,"2006-02-14","591 Sungai Petani Drive","","Okayama",376,"46400","37247325001","Okayama",50,"Japan",1,"2006-02-15 09:57:12"
490,"Sam","Mcduffie","sam.mcduffie@sakilacustomer.org",495,1,"2006-02-14","656 Matamoros Drive","","Boyac",487,"19489","17305839123","Sogamoso",24,"Colombia",1,"2006-02-15 09:57:12"
491,"Rick","Mattox","rick.mattox@sakilacustomer.org",496,1,"2006-02-14","775 ostka Drive","","al-Daqahliya",337,"22358","171973024401","Mit Ghamr",29,"Egypt",2,"2006-02-15 09:57:12"
492,"Lester","Kraus","lester.kraus@sakilacustomer.org",497,1,"2006-02-14","1013 Tabuk Boulevard","","West Bengali",261,"96203","158399646978","Kanchrapara",44,"India",2,"2006-02-15 09:57:12"
493,"Brent","Harkins","brent.harkins@sakilacustomer.org",498,1,"2006-02-14","319 Plock Parkway","","Istanbul",504,"26101","854259976812","Sultanbeyli",97,"Turkey",1,"2006-02-15 09:57:12"
494,"Ramon","Choate","ramon.choate@sakilacustomer.org",499,1,"2006-02-14","1954 Kowloon and New Kowloon Way","","Chimborazo",434,"63667","898559280434","Robamba",28,"Ecuador",2,"2006-02-15 09:57:12"
495,"Charlie","Bess","charlie.bess@sakilacustomer.org",500,1,"2006-02-14","362 Rajkot Lane","","Gansu",47,"98030","962020153680","Baiyin",23,"China",2,"2006-02-15 09:57:12"
496,"Tyler","Wren","tyler.wren@sakilacustomer.org",501,1,"2006-02-14","1060 Tandil Lane","","Shandong",432,"72349","211256301880","Rizhao",23,"China",2,"2006-02-15 09:57:12"
497,"Gilbert","Sledge","gilbert.sledge@sakilacustomer.org",502,1,"2006-02-14","1515 Korla Way","","England",589,"57197","959467760895","York",102,"United Kingdom",2,"2006-02-15 09:57:12"
498,"Gene","Sanborn","gene.sanborn@sakilacustomer.org",503,1,"2006-02-14","1416 San Juan Bautista Tuxtepec Avenue","","Zufar",444,"50592","144206758053","Salala",71,"Oman",1,"2006-02-15 09:57:12"
499,"Marc","Outlaw","marc.outlaw@sakilacustomer.org",504,1,"2006-02-14","1 Valle de Santiago Avenue","","Apulia",93,"86208","465897838272","Brindisi",49,"Italy",2,"2006-02-15 09:57:12"
500,"Reginald","Kinder","reginald.kinder@sakilacustomer.org",505,1,"2006-02-14","519 Brescia Parkway","","East Java",318,"69504","793996678771","Madiun",45,"Indonesia",1,"2006-02-15 09:57:12"
501,"Ruben","Geary","ruben.geary@sakilacustomer.org",506,1,"2006-02-14","414 Mandaluyong Street","","Lubelskie",314,"16370","52709222667","Lublin",76,"Poland",1,"2006-02-15 09:57:12"
502,"Brett","Cornwell","brett.cornwell@sakilacustomer.org",507,1,"2006-02-14","1197 Sokoto Boulevard","","West Bengali",478,"87687","868602816371","Siliguri (Shiliguri)",44,"India",1,"2006-02-15 09:57:12"
503,"Angel","Barclay","angel.barclay@sakilacustomer.org",508,1,"2006-02-14","496 Celaya Drive","","Nagano",552,"90797","759586584889","Ueda",50,"Japan",1,"2006-02-15 09:57:12"
504,"Nathaniel","Adam","nathaniel.adam@sakilacustomer.org",509,1,"2006-02-14","786 Matsue Way","","Illinois",245,"37469","111177206479","Joliet",103,"United States",1,"2006-02-15 09:57:12"
505,"Rafael","Abney","rafael.abney@sakilacustomer.org",510,1,"2006-02-14","48 Maracabo Place","","Central Luzon",519,"1570","82671830126","Talavera",75,"Philippines",1,"2006-02-15 09:57:12"
506,"Leslie","Seward","leslie.seward@sakilacustomer.org",511,1,"2006-02-14","1152 al-Qatif Lane","","Kalimantan Barat",412,"44816","131370665218","Pontianak",45,"Indonesia",2,"2006-02-15 09:57:12"
507,"Edgar","Rhoads","edgar.rhoads@sakilacustomer.org",512,1,"2006-02-14","1269 Ipoh Avenue","","Eskisehir",163,"54674","402630109080","Eskisehir",97,"Turkey",2,"2006-02-15 09:57:12"
508,"Milton","Howland","milton.howland@sakilacustomer.org",513,1,"2006-02-14","758 Korolev Parkway","","Andhra Pradesh",568,"75474","441628280920","Vijayawada",44,"India",2,"2006-02-15 09:57:12"
509,"Raul","Fortier","raul.fortier@sakilacustomer.org",514,1,"2006-02-14","1747 Rustenburg Place","","Bihar",110,"51369","442673923363","Chapra",44,"India",1,"2006-02-15 09:57:12"
510,"Ben","Easter","ben.easter@sakilacustomer.org",515,0,"2006-02-14","886 Tonghae Place","","Volgograd",259,"19450","711928348157","Kamyin",80,"Russian Federation",2,"2006-02-15 09:57:12"
511,"Chester","Benner","chester.benner@sakilacustomer.org",516,1,"2006-02-14","1574 Goinia Boulevard","","Heilongjiang",502,"39529","59634255214","Suihua",23,"China",1,"2006-02-15 09:57:12"
512,"Cecil","Vines","cecil.vines@sakilacustomer.org",517,1,"2006-02-14","548 Uruapan Street","","Ontario",312,"35653","879347453467","London",102,"United Kingdom",1,"2006-02-15 09:57:12"
513,"Duane","Tubbs","duane.tubbs@sakilacustomer.org",519,1,"2006-02-14","962 Tama Loop","","",583,"65952","282667506728","Yangor",65,"Nauru",2,"2006-02-15 09:57:12"
514,"Franklin","Troutman","franklin.troutman@sakilacustomer.org",520,1,"2006-02-14","1778 Gijn Manor","","Hubei",594,"35156","288910576761","Zaoyang",23,"China",2,"2006-02-15 09:57:12"
515,"Andre","Rapp","andre.rapp@sakilacustomer.org",521,1,"2006-02-14","568 Dhule (Dhulia) Loop","","Coquimbo",127,"92568","602101369463","Coquimbo",22,"Chile",1,"2006-02-15 09:57:12"
516,"Elmer","Noe","elmer.noe@sakilacustomer.org",522,1,"2006-02-14","1768 Udine Loop","","Battambang",60,"32347","448876499197","Battambang",18,"Cambodia",2,"2006-02-15 09:57:12"
517,"Brad","Mccurdy","brad.mccurdy@sakilacustomer.org",523,1,"2006-02-14","608 Birgunj Parkway","","Taipei",116,"400","627425618482","Chungho",92,"Taiwan",2,"2006-02-15 09:57:12"
518,"Gabriel","Harder","gabriel.harder@sakilacustomer.org",524,1,"2006-02-14","680 A Corua (La Corua) Manor","","Sivas",482,"49806","158326114853","Sivas",97,"Turkey",1,"2006-02-15 09:57:12"
519,"Ron","Deluca","ron.deluca@sakilacustomer.org",525,1,"2006-02-14","1949 Sanya Street","","Gumma",224,"61244","132100972047","Isesaki",50,"Japan",2,"2006-02-15 09:57:12"
520,"Mitchell","Westmoreland","mitchell.westmoreland@sakilacustomer.org",526,1,"2006-02-14","617 Klerksdorp Place","","Khanh Hoa",366,"94707","574973479129","Nha Trang",105,"Vietnam",2,"2006-02-15 09:57:12"
521,"Roland","South","roland.south@sakilacustomer.org",527,1,"2006-02-14","1993 0 Loop","","Liaoning",588,"41214","25865528181","Yingkou",23,"China",2,"2006-02-15 09:57:12"
522,"Arnold","Havens","arnold.havens@sakilacustomer.org",528,1,"2006-02-14","1176 Southend-on-Sea Manor","","Southern Tagalog",458,"81651","236679267178","Santa Rosa",75,"Philippines",2,"2006-02-15 09:57:12"
523,"Harvey","Guajardo","harvey.guajardo@sakilacustomer.org",529,1,"2006-02-14","600 Purnea (Purnia) Avenue","","Nghe An",571,"18043","638409958875","Vinh",105,"Vietnam",1,"2006-02-15 09:57:12"
524,"Jared","Ely","jared.ely@sakilacustomer.org",530,1,"2006-02-14","1003 Qinhuangdao Street","","West Java",419,"25972","35533115997","Purwakarta",45,"Indonesia",1,"2006-02-15 09:57:12"
525,"Adrian","Clary","adrian.clary@sakilacustomer.org",531,1,"2006-02-14","1986 Sivas Place","","Friuli-Venezia Giuli",551,"95775","182059202712","Udine",49,"Italy",2,"2006-02-15 09:57:12"
526,"Karl","Seal","karl.seal@sakilacustomer.org",532,1,"2006-02-14","1427 Tabuk Place","","Florida",101,"31342","214756839122","Cape Coral",103,"United States",2,"2006-02-15 09:57:12"
527,"Cory","Meehan","cory.meehan@sakilacustomer.org",533,1,"2006-02-14","556 Asuncin Way","","Mogiljov",339,"35364","338244023543","Mogiljov",13,"Belarus",1,"2006-02-15 09:57:12"
528,"Claude","Herzog","claude.herzog@sakilacustomer.org",534,1,"2006-02-14","486 Ondo Parkway","","Benguela",67,"35202","105882218332","Benguela",4,"Angola",1,"2006-02-15 09:57:12"
529,"Erik","Guillen","erik.guillen@sakilacustomer.org",535,1,"2006-02-14","635 Brest Manor","","Andhra Pradesh",75,"40899","80593242951","Bhimavaram",44,"India",2,"2006-02-15 09:57:12"
530,"Darryl","Ashcraft","darryl.ashcraft@sakilacustomer.org",536,1,"2006-02-14","166 Jinchang Street","","Buenos Aires",165,"86760","717566026669","Ezeiza",6,"Argentina",2,"2006-02-15 09:57:12"
531,"Jamie","Waugh","jamie.waugh@sakilacustomer.org",537,1,"2006-02-14","958 Sagamihara Lane","","Mie",287,"88408","427274926505","Kuwana",50,"Japan",2,"2006-02-15 09:57:12"
532,"Neil","Renner","neil.renner@sakilacustomer.org",538,1,"2006-02-14","1817 Livorno Way","","Khanh Hoa",100,"79401","478380208348","Cam Ranh",105,"Vietnam",2,"2006-02-15 09:57:12"
533,"Jessie","Milam","jessie.milam@sakilacustomer.org",539,1,"2006-02-14","1332 Gaziantep Lane","","Shandong",80,"22813","383353187467","Binzhou",23,"China",1,"2006-02-15 09:57:12"
534,"Christian","Jung","christian.jung@sakilacustomer.org",540,0,"2006-02-14","949 Allende Lane","","Uttar Pradesh",24,"67521","122981120653","Amroha",44,"India",1,"2006-02-15 09:57:12"
535,"Javier","Elrod","javier.elrod@sakilacustomer.org",541,1,"2006-02-14","195 Ilorin Street","","Chari-Baguirmi",363,"49250","8912935608","NDjamna",21,"Chad",1,"2006-02-15 09:57:12"
536,"Fernando","Churchill","fernando.churchill@sakilacustomer.org",542,1,"2006-02-14","193 Bhusawal Place","","Kang-won",539,"9750","745267607502","Tonghae",86,"South Korea",2,"2006-02-15 09:57:12"
